CI_ID,Data_Year,year,treatment,CI_Start_Year,CI_End_Year,forest_loss_ha,Emissions_MgCO2e,n_pixels
BRA1138,2024,2021,FALSE,2021,2099,0,0,13
BRA1138,2024,2021,TRUE,2021,2099,-43.77167081832886,2235.03,13
BRA1138,2024,2022,FALSE,2021,2099,-11.069701194763184,728.2533260431384,13
BRA1138,2024,2022,TRUE,2021,2099,0,0,13
BRA1138,2024,2023,FALSE,2021,2099,0,0,13
BRA1138,2024,2023,TRUE,2021,2099,0,0,13
BRA1139,2024,2021,FALSE,2021,2099,-79.74363965056548,887.3999897886183,389
BRA1139,2024,2021,TRUE,2021,2099,-153.04626852197327,3843.876863753213,389
BRA1139,2024,2022,FALSE,2021,2099,-357.6910618368948,5337.481823364969,389
BRA1139,2024,2022,TRUE,2021,2099,-270.69408839649896,8948.975244687254,389
BRA1139,2024,2023,FALSE,2021,2099,-71.0255413128968,1052.5065052087193,389
BRA1139,2024,2023,TRUE,2021,2099,-350.8611898419177,6680.266108819322,389
BRA1140,2024,2021,FALSE,2021,2099,0,0,24
BRA1140,2024,2021,TRUE,2021,2099,0,0,24
BRA1140,2024,2022,FALSE,2021,2099,-3.1663580934206643,769.4002083333332,24
BRA1140,2024,2022,TRUE,2021,2099,-99.90513749917348,2878.378400586083,24
BRA1140,2024,2023,FALSE,2021,2099,-33.14220984776814,3066.5143749999997,24
BRA1140,2024,2023,TRUE,2021,2099,0,0,24
BRA1142,2024,2021,FALSE,2021,2099,-269.87180805787807,7956.620171808837,246
BRA1142,2024,2021,TRUE,2021,2099,0,0,246
BRA1142,2024,2022,FALSE,2021,2099,-3833.265031215621,95879.40523666015,246
BRA1142,2024,2022,TRUE,2021,2099,0,0,246
BRA1142,2024,2023,FALSE,2021,2099,-901.5015181913608,31103.628214968827,246
BRA1142,2024,2023,TRUE,2021,2099,-416.82453152028523,9348.116585365855,246
BRA1143,2024,2021,FALSE,2021,2099,-233.58815958470473,5033.772437135366,81
BRA1143,2024,2021,TRUE,2021,2099,-91.08052892449462,12594.745850183474,81
BRA1143,2024,2022,FALSE,2021,2099,-1987.5531052954402,45241.513320145146,81
BRA1143,2024,2022,TRUE,2021,2099,0,0,81
BRA1143,2024,2023,FALSE,2021,2099,0,0,81
BRA1143,2024,2023,TRUE,2021,2099,0,0,81
BRA1144,2024,2021,FALSE,2021,2099,0,0,11
BRA1144,2024,2021,TRUE,2021,2099,0,0,11
BRA1144,2024,2022,FALSE,2021,2099,-128.19384488192472,1977.7963636363638,11
BRA1144,2024,2022,TRUE,2021,2099,0,0,11
BRA1144,2024,2023,FALSE,2021,2099,-13.37571716308594,176.16000000000003,11
BRA1144,2024,2023,TRUE,2021,2099,0,0,11
BRA1145,2024,2022,FALSE,2022,2099,0,0,23
BRA1145,2024,2022,TRUE,2022,2099,0,0,23
BRA1145,2024,2023,FALSE,2022,2099,-30.122363131979238,370.19130434782613,23
BRA1145,2024,2023,TRUE,2022,2099,0,0,23
BRA1181,2024,2022,FALSE,2022,2099,0,0,4
BRA1181,2024,2022,TRUE,2022,2099,0,0,4
BRA1181,2024,2023,FALSE,2022,2099,-9.195805549621582,121.10999999999999,4
BRA1181,2024,2023,TRUE,2022,2099,0,0,4
BRA1193,2024,2021,FALSE,2021,2099,0,0,6
BRA1193,2024,2021,TRUE,2021,2099,0,0,6
BRA1193,2024,2022,FALSE,2021,2099,0,0,6
BRA1193,2024,2022,TRUE,2021,2099,-73.9029598236084,1648.4416666666668,6
BRA1193,2024,2023,FALSE,2021,2099,0,0,6
BRA1193,2024,2023,TRUE,2021,2099,0,0,6
BRA1201,2024,2015,FALSE,2015,2024,-1956.3537933305336,67735.71959516444,1551
BRA1201,2024,2015,TRUE,2015,2024,-3091.5531838410593,181374.7038853465,1551
BRA1201,2024,2016,FALSE,2015,2024,-2281.728660706625,102327.25282155635,1551
BRA1201,2024,2016,TRUE,2015,2024,-2402.185283863798,120271.08417386614,1551
BRA1201,2024,2017,FALSE,2015,2024,-1798.6503883464193,80425.87450093198,1551
BRA1201,2024,2017,TRUE,2015,2024,-45.62951723242636,11277.772170558996,1551
BRA1201,2024,2018,FALSE,2015,2024,-2305.523225206932,86782.69891255455,1551
BRA1201,2024,2018,TRUE,2015,2024,-297.0457957671735,21908.6733473338,1551
BRA1201,2024,2019,FALSE,2015,2024,-1054.602579458078,67519.5660117862,1551
BRA1201,2024,2019,TRUE,2015,2024,0,0,1551
BRA1201,2024,2020,FALSE,2015,2024,-1006.3277253698794,56744.81447700936,1551
BRA1201,2024,2020,TRUE,2015,2024,0,0,1551
BRA1201,2024,2021,FALSE,2015,2024,-498.50350863237213,30270.92900743754,1551
BRA1201,2024,2021,TRUE,2015,2024,0,0,1551
BRA1201,2024,2022,FALSE,2015,2024,-233.4109968373577,21595.919133144474,1551
BRA1201,2024,2022,TRUE,2015,2024,-349.6668502357527,14348.919925598064,1551
BRA1201,2024,2023,FALSE,2015,2024,-1756.404587122181,84474.04560126971,1551
BRA1201,2024,2023,TRUE,2015,2024,-960.7950250798083,44756.5354309929,1551
BRA1203,2024,2023,FALSE,2023,2099,-490.6607321559703,9570.255131246024,263
BRA1203,2024,2023,TRUE,2023,2099,-372.37625188881907,8128.338326996198,263
BRA1232,2024,2021,FALSE,2021,2099,0,0,11
BRA1232,2024,2021,TRUE,2021,2099,-20.897083976052024,2018.0460820751819,11
BRA1232,2024,2022,FALSE,2021,2099,-118.18181818181819,3582.587272727273,11
BRA1232,2024,2022,TRUE,2021,2099,0,0,11
BRA1232,2024,2023,FALSE,2021,2099,0,0,11
BRA1232,2024,2023,TRUE,2021,2099,0,0,11
BRA1240,2024,2023,FALSE,2023,2099,-677.3031953484751,19649.970563278355,255
BRA1240,2024,2023,TRUE,2023,2099,-189.30065954988822,3014.7186328125,255
BRA1241,2024,2023,FALSE,2023,2099,-274.13650866293574,23980.124229532128,213
BRA1241,2024,2023,TRUE,2023,2099,-179.22302995601171,3447.233471494584,213
BRA1242,2024,2023,FALSE,2023,2099,-279.29215637207034,10048.844121346989,325
BRA1242,2024,2023,TRUE,2023,2099,-399.74078854524174,12627.456170018151,325
BRA1243,2024,2023,FALSE,2023,2099,-3146.614749590597,151106.77794808894,2245
BRA1243,2024,2023,TRUE,2023,2099,-2093.685868627207,90580.08161958156,2245
BRA1244,2024,2023,FALSE,2023,2099,-666.0051803417925,29231.22767119764,265
BRA1244,2024,2023,TRUE,2023,2099,-1582.1795398685167,80809.25281756365,265
BRA1245,2024,2023,FALSE,2023,2099,-1256.6585477255403,31728.642430996508,313
BRA1245,2024,2023,TRUE,2023,2099,-1218.06990375077,26419.619848463153,313
BRA1246,2024,2023,FALSE,2023,2099,-450.6433910943392,17918.775,254
BRA1246,2024,2023,TRUE,2023,2099,-8.047875070196437,1602.4101377952757,254
BRA1247,2024,2023,FALSE,2023,2099,-267.15830409526825,12081.459226806403,185
BRA1247,2024,2023,TRUE,2023,2099,-601.8006817998113,24012.150610091878,185
BRA1248,2024,2023,FALSE,2023,2099,-3275.716705151385,34973.761167668956,849
BRA1248,2024,2023,TRUE,2023,2099,-1893.5348640638192,41194.54730286865,849
BRA1249,2024,2023,FALSE,2023,2099,-313.8703124640959,13214.873629207905,253
BRA1249,2024,2023,TRUE,2023,2099,-227.56746598948604,7473.020004131974,253
BRA1250,2024,2023,FALSE,2023,2099,-1087.8730541954844,38497.44734138878,438
BRA1250,2024,2023,TRUE,2023,2099,-1378.2890486464107,62514.04772095226,438
BRA1252,2024,2022,FALSE,2022,2023,-3836.380045008317,133897.01827406173,1045
BRA1252,2024,2022,TRUE,2022,2023,-11906.735601259077,476218.8641212188,1045
BRA1252,2024,2023,FALSE,2022,2023,-4316.719843200975,143746.05872751828,1045
BRA1252,2024,2023,TRUE,2022,2023,-8056.905296150463,306338.5483976104,1045
BRA1261,2024,2022,FALSE,2022,2099,-1014.4878076741221,9278.827512649657,467
BRA1261,2024,2022,TRUE,2022,2099,-623.5458639112223,12117.559276077232,467
BRA1261,2024,2023,FALSE,2022,2099,-2251.3623494877293,15395.907577448304,467
BRA1261,2024,2023,TRUE,2022,2099,-3447.7434150891845,35917.85213577376,467
CHN1008,2024,2019,FALSE,2019,2024,0,0,34
CHN1008,2024,2019,TRUE,2019,2024,0,0,34
CHN1008,2024,2020,FALSE,2019,2024,-5813.171854159411,151209.80657570125,34
CHN1008,2024,2020,TRUE,2019,2024,-1816.5817052196053,42843.17816173275,34
CHN1008,2024,2021,FALSE,2019,2024,-4239.582258182413,52541.18348762536,34
CHN1008,2024,2021,TRUE,2019,2024,0,0,34
CHN1008,2024,2022,FALSE,2019,2024,-3357.5371421154805,46297.60615614451,34
CHN1008,2024,2022,TRUE,2019,2024,-4914.109301623176,174682.12750237132,34
CHN1008,2024,2023,FALSE,2019,2024,-1727.9386355035444,44529.76131575052,34
CHN1008,2024,2023,TRUE,2019,2024,-315.93815629622515,22960.94315942534,34
COL1002,2024,2019,FALSE,2019,2099,0,0,271
COL1002,2024,2019,TRUE,2019,2099,0,0,271
COL1002,2024,2020,FALSE,2019,2099,-3813.2668952238073,99943.09772325079,271
COL1002,2024,2020,TRUE,2019,2099,-1414.5763322189723,60102.139215603216,271
COL1002,2024,2021,FALSE,2019,2099,-0.9186025246482933,11.299398322962382,271
COL1002,2024,2021,TRUE,2019,2099,0,0,271
COL1002,2024,2022,FALSE,2019,2099,0,0,271
COL1002,2024,2022,TRUE,2019,2099,0,0,271
COL1002,2024,2023,FALSE,2019,2099,-14.25493821710678,446.71267179804147,271
COL1002,2024,2023,TRUE,2019,2099,0,0,271
COL1003,2024,2019,FALSE,2019,2099,-233.89068031311035,4205.7715729052925,7
COL1003,2024,2019,TRUE,2019,2099,0,0,7
COL1003,2024,2020,FALSE,2019,2099,0,0,7
COL1003,2024,2020,TRUE,2019,2099,0,0,7
COL1003,2024,2021,FALSE,2019,2099,-241.19976615905762,7543.9645122630045,7
COL1003,2024,2021,TRUE,2019,2099,-42.25252914428711,1388.420122839462,7
COL1003,2024,2022,FALSE,2019,2099,0,0,7
COL1003,2024,2022,TRUE,2019,2099,-70.0123701095581,985.3294629347373,7
COL1003,2024,2023,FALSE,2019,2099,0,0,7
COL1003,2024,2023,TRUE,2019,2099,-70.72679901123047,890.2063821497798,7
COL1004,2024,2019,FALSE,2019,2099,0,0,85
COL1004,2024,2019,TRUE,2019,2099,0,0,85
COL1004,2024,2020,FALSE,2019,2099,-1971.0653620888206,58688.481446933685,85
COL1004,2024,2020,TRUE,2019,2099,-2554.660677236669,96403.51578108952,85
COL1004,2024,2021,FALSE,2019,2099,0,0,85
COL1004,2024,2021,TRUE,2019,2099,0,0,85
COL1004,2024,2022,FALSE,2019,2099,0,0,85
COL1004,2024,2022,TRUE,2019,2099,0,0,85
COL1004,2024,2023,FALSE,2019,2099,0,0,85
COL1004,2024,2023,TRUE,2019,2099,0,0,85
COL1005,2024,2013,FALSE,2013,2099,0,0,1
COL1005,2024,2013,TRUE,2013,2099,0,0,1
COL1005,2024,2014,FALSE,2013,2099,0,0,1
COL1005,2024,2014,TRUE,2013,2099,0,0,1
COL1005,2024,2015,FALSE,2013,2099,0,0,1
COL1005,2024,2015,TRUE,2013,2099,0,0,1
COL1005,2024,2016,FALSE,2013,2099,0,0,1
COL1005,2024,2016,TRUE,2013,2099,0,0,1
COL1005,2024,2017,FALSE,2013,2099,-555.4456787109375,4757.489725028637,1
COL1005,2024,2017,TRUE,2013,2099,-11258.612045288086,132731.055,1
COL1005,2024,2018,FALSE,2013,2099,0,0,1
COL1005,2024,2018,TRUE,2013,2099,0,0,1
COL1005,2024,2019,FALSE,2013,2099,0,0,1
COL1005,2024,2019,TRUE,2013,2099,0,0,1
COL1005,2024,2020,FALSE,2013,2099,0,0,1
COL1005,2024,2020,TRUE,2013,2099,0,0,1
COL1005,2024,2021,FALSE,2013,2099,0,0,1
COL1005,2024,2021,TRUE,2013,2099,0,0,1
COL1005,2024,2022,FALSE,2013,2099,0,0,1
COL1005,2024,2022,TRUE,2013,2099,0,0,1
COL1005,2024,2023,FALSE,2013,2099,-7419.410167694092,63548.55027497136,1
COL1005,2024,2023,TRUE,2013,2099,0,0,1
COL1007,2024,2018,FALSE,2018,2099,0,0,7
COL1007,2024,2018,TRUE,2018,2099,0,0,7
COL1007,2024,2019,FALSE,2018,2099,0,0,7
COL1007,2024,2019,TRUE,2018,2099,0,0,7
COL1007,2024,2020,FALSE,2018,2099,-8.202530452183314,144.70285714285714,7
COL1007,2024,2020,TRUE,2018,2099,0,0,7
COL1007,2024,2021,FALSE,2018,2099,0,0,7
COL1007,2024,2021,TRUE,2018,2099,0,0,7
COL1007,2024,2022,FALSE,2018,2099,0,0,7
COL1007,2024,2022,TRUE,2018,2099,0,0,7
COL1007,2024,2023,FALSE,2018,2099,-2.464456013270787,245.36571428571426,7
COL1007,2024,2023,TRUE,2018,2099,0,0,7
COL1009,2024,2013,FALSE,2013,2099,0,0,72
COL1009,2024,2013,TRUE,2013,2099,-860.9672273132537,27119.16208835007,72
COL1009,2024,2014,FALSE,2013,2099,-563.9679764906566,17128.277336643758,72
COL1009,2024,2014,TRUE,2013,2099,-1918.4749283343556,88593.12063557075,72
COL1009,2024,2015,FALSE,2013,2099,-117.61385960049101,2131.60206700541,72
COL1009,2024,2015,TRUE,2013,2099,0,0,72
COL1009,2024,2016,FALSE,2013,2099,0,0,72
COL1009,2024,2016,TRUE,2013,2099,-371.10041758749225,8421.950874765618,72
COL1009,2024,2017,FALSE,2013,2099,0,0,72
COL1009,2024,2017,TRUE,2013,2099,-60.37083265516494,2603.965254099844,72
COL1009,2024,2018,FALSE,2013,2099,-31.92413006888496,1642.914437653984,72
COL1009,2024,2018,TRUE,2013,2099,0,0,72
COL1009,2024,2019,FALSE,2013,2099,0,0,72
COL1009,2024,2019,TRUE,2013,2099,0,0,72
COL1009,2024,2020,FALSE,2013,2099,-342.56647213300073,7665.384245944282,72
COL1009,2024,2020,TRUE,2013,2099,-790.3764950301913,30785.16071512507,72
COL1009,2024,2021,FALSE,2013,2099,0,0,72
COL1009,2024,2021,TRUE,2013,2099,-341.6173936261072,6625.217959803936,72
COL1009,2024,2022,FALSE,2013,2099,0,0,72
COL1009,2024,2022,TRUE,2013,2099,-233.71901910834845,8738.799712985136,72
COL1009,2024,2023,FALSE,2013,2099,-296.66565552022723,5376.688824467345,72
COL1009,2024,2023,TRUE,2013,2099,0,0,72
COL1010,2024,2018,FALSE,2018,2099,-39.96885191372463,334.88225714285716,175
COL1010,2024,2018,TRUE,2018,2099,-288.1046801315035,3378.322797191196,175
COL1010,2024,2019,FALSE,2018,2099,-106.05829165867398,1029.2252857142855,175
COL1010,2024,2019,TRUE,2018,2099,-78.69143096651351,1941.7026341327303,175
COL1010,2024,2020,FALSE,2018,2099,-14.893220874241422,18.433885714285715,175
COL1010,2024,2020,TRUE,2018,2099,-255.29882447378978,1614.4163599920978,175
COL1010,2024,2021,FALSE,2018,2099,-31.867956567491806,4110.756514285715,175
COL1010,2024,2021,TRUE,2018,2099,-529.0438182381222,9167.84685389157,175
COL1010,2024,2022,FALSE,2018,2099,-55.251428172247756,765.0062571428572,175
COL1010,2024,2022,TRUE,2018,2099,-281.28000439098906,1612.4977844814248,175
COL1010,2024,2023,FALSE,2018,2099,0,0,175
COL1010,2024,2023,TRUE,2018,2099,0,0,175
COL1076,2024,2021,FALSE,2021,2099,-75.01291702042765,452.01696849301226,201
COL1076,2024,2021,TRUE,2021,2099,0,0,201
COL1076,2024,2022,FALSE,2021,2099,-25.72304198991007,49.27596556154395,201
COL1076,2024,2022,TRUE,2021,2099,0,0,201
COL1076,2024,2023,FALSE,2021,2099,-77.67186826734401,369.6244075727844,201
COL1076,2024,2023,TRUE,2021,2099,0,0,201
COL1080,2024,2021,FALSE,2021,2099,-200.33733585902624,1203.2357142857145,7
COL1080,2024,2021,TRUE,2021,2099,0,0,7
COL1080,2024,2022,FALSE,2021,2099,0,0,7
COL1080,2024,2022,TRUE,2021,2099,0,0,7
COL1080,2024,2023,FALSE,2021,2099,-106.5037991659982,1007.5222407240458,7
COL1080,2024,2023,TRUE,2021,2099,0,0,7
COL1081,2024,2021,FALSE,2021,2099,0,0,7
COL1081,2024,2021,TRUE,2021,2099,0,0,7
COL1081,2024,2022,FALSE,2021,2099,0,0,7
COL1081,2024,2022,TRUE,2021,2099,0,0,7
COL1081,2024,2023,FALSE,2021,2099,0,0,7
COL1081,2024,2023,TRUE,2021,2099,0,0,7
COL1086,2024,2020,FALSE,2020,2099,0,0,2
COL1086,2024,2020,TRUE,2020,2099,-619.6189556121826,5835.299999999999,2
COL1086,2024,2021,FALSE,2020,2099,0,0,2
COL1086,2024,2021,TRUE,2020,2099,0,0,2
COL1086,2024,2022,FALSE,2020,2099,0,0,2
COL1086,2024,2022,TRUE,2020,2099,0,0,2
COL1086,2024,2023,FALSE,2020,2099,0,0,2
COL1086,2024,2023,TRUE,2020,2099,0,0,2
COL1204,2024,2020,FALSE,2020,2099,0,0,7
COL1204,2024,2020,TRUE,2020,2099,0,0,7
COL1204,2024,2021,FALSE,2020,2099,0,0,7
COL1204,2024,2021,TRUE,2020,2099,-1054.0992050170898,32955.24469629307,7
COL1204,2024,2022,FALSE,2020,2099,-41.33427429199219,1496.4888003181475,7
COL1204,2024,2022,TRUE,2020,2099,-1173.4047175816127,53154.88684923817,7
COL1204,2024,2023,FALSE,2020,2099,0,0,7
COL1204,2024,2023,TRUE,2020,2099,0,0,7
COL1361,2024,2022,FALSE,2022,2099,-197.62466451396114,3488.8066530433616,23
COL1361,2024,2022,TRUE,2022,2099,-193.05329640015313,5411.4947826086955,23
COL1361,2024,2023,FALSE,2022,2099,-466.20355423637056,11677.228999130552,23
COL1361,2024,2023,TRUE,2022,2099,-319.1693064648172,5629.141739130435,23
COL1942,2024,2022,FALSE,2022,2099,-1393.944607693949,38106.880532377574,679
COL1942,2024,2022,TRUE,2022,2099,-897.4508734163726,26277.97185432564,679
COL1942,2024,2023,FALSE,2022,2099,-1114.4868506247587,34663.414489713745,679
COL1942,2024,2023,TRUE,2022,2099,-491.2274521643705,14216.579911372966,679
COL1943,2024,2023,FALSE,2023,2099,-5765.459105735942,171939.09193997423,2538
COL1943,2024,2023,TRUE,2023,2099,-17698.07497471773,492468.2401383738,2538
COL1951,2024,2022,FALSE,2022,2099,0,0,13
COL1951,2024,2022,TRUE,2022,2099,0,0,13
COL1951,2024,2023,FALSE,2022,2099,-799.0719809002345,12446.60111111111,13
COL1951,2024,2023,TRUE,2022,2099,0,0,13
COL1959,2024,2018,FALSE,2018,2099,0,0,17
COL1959,2024,2018,TRUE,2018,2099,0,0,17
COL1959,2024,2019,FALSE,2018,2099,0,0,17
COL1959,2024,2019,TRUE,2018,2099,0,0,17
COL1959,2024,2020,FALSE,2018,2099,-41.860560541567594,1003.8268518227512,17
COL1959,2024,2020,TRUE,2018,2099,0,0,17
COL1959,2024,2021,FALSE,2018,2099,0,0,17
COL1959,2024,2021,TRUE,2018,2099,0,0,17
COL1959,2024,2022,FALSE,2018,2099,0,0,17
COL1959,2024,2022,TRUE,2018,2099,0,0,17
COL1959,2024,2023,FALSE,2018,2099,0,0,17
COL1959,2024,2023,TRUE,2018,2099,0,0,17
COL1960,2024,2023,FALSE,2023,2099,0,0,8
COL1960,2024,2023,TRUE,2023,2099,0,0,8
COL1961,2024,2023,FALSE,2023,2099,0,0,23
COL1961,2024,2023,TRUE,2023,2099,0,0,23
COL1968,2024,2022,FALSE,2022,2099,-1004.4678037540438,37135.02280734398,1187
COL1968,2024,2022,TRUE,2022,2099,-5415.54713271664,198303.73953322842,1187
COL1968,2024,2023,FALSE,2022,2099,-474.16033905014643,13276.093811446515,1187
COL1968,2024,2023,TRUE,2022,2099,-5820.127154524112,176224.28027532637,1187
COL1983,2024,2022,FALSE,2022,2099,-518.5368194580078,6771.621857142856,35
COL1983,2024,2022,TRUE,2022,2099,-459.9675575460707,7586.742382568627,35
COL1983,2024,2023,FALSE,2022,2099,-246.86385647909984,1445.5605714285714,35
COL1983,2024,2023,TRUE,2022,2099,-793.635062299456,9482.18500883545,35
COL1984,2024,2022,FALSE,2022,2099,0,0,4
COL1984,2024,2022,TRUE,2022,2099,0,0,4
COL1984,2024,2023,FALSE,2022,2099,0,0,4
COL1984,2024,2023,TRUE,2022,2099,0,0,4
COL1985,2024,2022,FALSE,2022,2099,-76.30257415771484,1365.24,7
COL1985,2024,2022,TRUE,2022,2099,-14.665287971496582,771.5545041282858,7
COL1985,2024,2023,FALSE,2022,2099,0,0,7
COL1985,2024,2023,TRUE,2022,2099,-105.1992244720459,4171.314173611784,7
COL1986,2024,2022,FALSE,2022,2099,0,0,5
COL1986,2024,2022,TRUE,2022,2099,0,0,5
COL1986,2024,2023,FALSE,2022,2099,-77.9635627746582,449.575,5
COL1986,2024,2023,TRUE,2022,2099,-119.00000133514403,3455.3049999999994,5
COL1987,2024,2022,FALSE,2022,2099,-86.06233787536621,2781.86,8
COL1987,2024,2022,TRUE,2022,2099,0,0,8
COL1987,2024,2023,FALSE,2022,2099,0,0,8
COL1987,2024,2023,TRUE,2022,2099,0,0,8
COL1998,2024,2022,FALSE,2022,2099,-16.605974059174027,434.29403081489306,41
COL1998,2024,2022,TRUE,2022,2099,-335.58483338010484,7187.392329744211,41
COL1998,2024,2023,FALSE,2022,2099,0,0,41
COL1998,2024,2023,TRUE,2022,2099,-430.2011188044064,14752.371370840085,41
CRI1001,2024,2018,FALSE,2018,2099,0,0,5
CRI1001,2024,2018,TRUE,2018,2099,-69.00328674316407,2710.8670300911144,5
CRI1001,2024,2019,FALSE,2018,2099,0,0,5
CRI1001,2024,2019,TRUE,2018,2099,-8.3978118896484375,376.1258551613504,5
CRI1001,2024,2020,FALSE,2018,2099,0,0,5
CRI1001,2024,2020,TRUE,2018,2099,0,0,5
CRI1001,2024,2021,FALSE,2018,2099,-80.19109344482422,2455.7547170487846,5
CRI1001,2024,2021,TRUE,2018,2099,0,0,5
CRI1001,2024,2022,FALSE,2018,2099,0,0,5
CRI1001,2024,2022,TRUE,2018,2099,0,0,5
CRI1001,2024,2023,FALSE,2018,2099,0,0,5
CRI1001,2024,2023,TRUE,2018,2099,0,0,5
CRI1006,2024,2011,FALSE,2011,2099,-1336.8318023351912,31749.413841272908,90
CRI1006,2024,2011,TRUE,2011,2099,-242.34160648508274,2789.2780851063826,90
CRI1006,2024,2012,FALSE,2011,2099,-1111.0626008421816,28285.920659598185,90
CRI1006,2024,2012,TRUE,2011,2099,-688.1854004859924,26906.10885252046,90
CRI1006,2024,2013,FALSE,2011,2099,-526.1365260266243,9572.330055805704,90
CRI1006,2024,2013,TRUE,2011,2099,-283.69382158238835,5492.437906723094,90
CRI1006,2024,2014,FALSE,2011,2099,-970.9812551052012,25709.85541309045,90
CRI1006,2024,2014,TRUE,2011,2099,-384.9251843158235,13611.967937222573,90
CRI1006,2024,2015,FALSE,2011,2099,-42.30737515713306,1255.5841921564695,90
CRI1006,2024,2015,TRUE,2011,2099,-332.1262539092531,3968.265778009872,90
CRI1006,2024,2016,FALSE,2011,2099,-238.40055784266045,6454.181385872491,90
CRI1006,2024,2016,TRUE,2011,2099,0,0,90
CRI1006,2024,2017,FALSE,2011,2099,-542.8561916097682,23035.331082471257,90
CRI1006,2024,2017,TRUE,2011,2099,-36.50752626581395,422.8641085350489,90
CRI1006,2024,2018,FALSE,2011,2099,-319.91791026135706,6233.379680042148,90
CRI1006,2024,2018,TRUE,2011,2099,-411.3388225169892,10864.053471239544,90
CRI1006,2024,2019,FALSE,2011,2099,-195.94566091578056,6267.823893932673,90
CRI1006,2024,2019,TRUE,2011,2099,-24.623903213663304,1102.8690300941191,90
CRI1006,2024,2020,FALSE,2011,2099,-26.545796289088877,568.1862765957446,90
CRI1006,2024,2020,TRUE,2011,2099,-290.20664966994144,11665.062111653782,90
CRI1006,2024,2021,FALSE,2011,2099,-819.2996551128144,23723.05448878672,90
CRI1006,2024,2021,TRUE,2011,2099,0,0,90
CRI1006,2024,2022,FALSE,2011,2099,-406.85415087354943,14157.922197045351,90
CRI1006,2024,2022,TRUE,2011,2099,-340.4777905027917,9072.942225128563,90
CRI1006,2024,2023,FALSE,2011,2099,-102.86495425853323,5478.939877422734,90
CRI1006,2024,2023,TRUE,2011,2099,-485.1218052316219,10336.121956518284,90
CRI1009,2024,2019,FALSE,2019,2099,0,0,1
CRI1009,2024,2019,TRUE,2019,2099,0,0,1
CRI1009,2024,2020,FALSE,2019,2099,0,0,1
CRI1009,2024,2020,TRUE,2019,2099,-460.9799499511719,5086.62,1
CRI1009,2024,2021,FALSE,2019,2099,0,0,1
CRI1009,2024,2021,TRUE,2019,2099,0,0,1
CRI1009,2024,2022,FALSE,2019,2099,0,0,1
CRI1009,2024,2022,TRUE,2019,2099,0,0,1
CRI1009,2024,2023,FALSE,2019,2099,-404.43597888946533,9395.920286229159,1
CRI1009,2024,2023,TRUE,2019,2099,0,0,1
CRI1010,2024,2018,FALSE,2018,2099,0,0,36
CRI1010,2024,2018,TRUE,2018,2099,-149.97494961086073,4161.3064655581,36
CRI1010,2024,2019,FALSE,2018,2099,-71.44217616633365,2285.2610091853817,36
CRI1010,2024,2019,TRUE,2018,2099,-8.977923895183363,402.10823331394363,36
CRI1010,2024,2020,FALSE,2018,2099,0,0,36
CRI1010,2024,2020,TRUE,2018,2099,0,0,36
CRI1010,2024,2021,FALSE,2018,2099,-285.67634293907565,9370.601742887606,36
CRI1010,2024,2021,TRUE,2018,2099,0,0,36
CRI1010,2024,2022,FALSE,2018,2099,-52.518438853715594,4694.924702111727,36
CRI1010,2024,2022,TRUE,2018,2099,0,0,36
CRI1010,2024,2023,FALSE,2018,2099,-21.647215767910605,1686.2735929323162,36
CRI1010,2024,2023,TRUE,2018,2099,-176.8763712832802,3768.5705426856857,36
CRI1012,2024,2009,FALSE,2009,2099,-855.9582304343201,28184.365774234706,34
CRI1012,2024,2009,TRUE,2009,2099,-777.7903825808795,23135.315084517228,34
CRI1012,2024,2010,FALSE,2009,2099,-7.614936828613282,8145.51794871795,34
CRI1012,2024,2010,TRUE,2009,2099,-54.21877738757012,2348.8,34
CRI1012,2024,2011,FALSE,2009,2099,-1387.6350520207334,38743.117006563334,34
CRI1012,2024,2011,TRUE,2009,2099,-8.51081261268029,348.6977772624899,34
CRI1012,2024,2012,FALSE,2009,2099,-100.31231611202927,12918.400000000001,34
CRI1012,2024,2012,TRUE,2009,2099,-8.510811634552786,4035.117948717949,34
CRI1012,2024,2013,FALSE,2009,2099,-38.97056188338843,2445.83266462032,34
CRI1012,2024,2013,TRUE,2009,2099,-55.73203844901844,2119.7310655588026,34
CRI1012,2024,2014,FALSE,2009,2099,-1060.5562014457507,19844.84112172226,34
CRI1012,2024,2014,TRUE,2009,2099,-36.49342072315706,493.15823590343,34
CRI1012,2024,2015,FALSE,2009,2099,-73.9930138221154,2195.9400255867554,34
CRI1012,2024,2015,TRUE,2009,2099,-432.3664885300857,5881.807650905675,34
CRI1012,2024,2016,FALSE,2009,2099,-20.8290765224359,301.9813201639597,34
CRI1012,2024,2016,TRUE,2009,2099,0,0,34
CRI1012,2024,2017,FALSE,2009,2099,-1020.3900664891953,26679.028854809432,34
CRI1012,2024,2017,TRUE,2009,2099,-21.948930789262825,480.76979495320654,34
CRI1012,2024,2018,FALSE,2009,2099,0,0,34
CRI1012,2024,2018,TRUE,2009,2099,-719.406464405549,17156.53496958738,34
CRI1012,2024,2019,FALSE,2009,2099,-342.6969870542869,10962.040975027316,34
CRI1012,2024,2019,TRUE,2009,2099,-43.06570199819712,650.1321314917551,34
CRI1012,2024,2020,FALSE,2009,2099,-371.25507843800085,13777.207434761383,34
