n_overlaps,ci_id_1,ci_id_2,ci_id_3,ci_id_4,ci_id_5,ecosystem,tstor_ic,ha_high_ic,ha_ic,tonnes_ha_ic,tstor_blue_ic
2,MDG1013,MDG1015,NA,NA,NA,Primary forest,98.47234344482422,193.62733459472656,212.1523895263672,0.1826500454582138,0
2,MDG1013,MDG1015,NA,NA,NA,Secondary forest,48.280216217041016,91.63750457763672,91.63750457763672,0.08955188206438926,0
2,MDG1013,MDG1015,NA,NA,NA,Grassland,49.36711883544922,66.39131927490234,66.39131927490234,0.09156790814558174,0
2,MDG1013,MDG1016,NA,NA,NA,Primary forest,82.87139129638672,131.63287353515625,258.07928466796875,0.06884183726233367,0
2,MDG1013,MDG1016,NA,NA,NA,Secondary forest,162.13552856445312,207.81663513183594,472.2674560546875,0.13468710368282663,0
2,MDG1013,MDG1016,NA,NA,NA,Grassland,6.286889553070068,0,33.70433807373047,0.0052225625843642124,0
2,MDG1013,MDG1017,NA,NA,NA,Primary forest,687.962158203125,1263.9464111328125,1394.678955078125,0.2794116738169889,0
2,MDG1013,MDG1017,NA,NA,NA,Secondary forest,347.4071350097656,453.0041198730469,815.30615234375,0.1410973088150335,0
2,MDG1013,MDG1017,NA,NA,NA,Grassland,3.8953919410705566,0,0,0.00158208990051219,0
2,MDG1013,MDG1018,NA,NA,NA,Primary forest,658.6837158203125,1113.261474609375,1681.316162109375,0.2659279118067519,0
2,MDG1013,MDG1018,NA,NA,NA,Secondary forest,89.021087646484375,122.9681625366211,263.68658447265625,0.03594015060037316,0
3,MDG1013,MDG1015,MDG1018,NA,NA,Primary forest,1.1271461248397827,3.8659579753875732,3.8659579753875732,0.29086543384019287,0
2,MDG1013,MDG1019,NA,NA,NA,Primary forest,294.3916320800781,579.95166015625,816.22509765625,0.24330187528789804,0
2,MDG1013,MDG1019,NA,NA,NA,Secondary forest,121.90992736816406,197.1189422607422,371.975830078125,0.10075325081528687,0
2,MDG1013,MDG1020,NA,NA,NA,Primary forest,103.72818756103516,194.9448699951172,348.39288330078125,0.16042382977495653,0
2,MDG1013,MDG1020,NA,NA,NA,Secondary forest,37.545223236083984,45.07882308959961,45.07882308959961,0.05806665134049674,0
2,MDG1013,MDG1020,NA,NA,NA,Grassland,46.772789001464844,71.72611236572266,137.91310119628906,0.07233781016809732,0
2,MDG1013,MDG1021,NA,NA,NA,Primary forest,456.9098205566406,623.73382568359375,750.949462890625,0.4296292962368011,0
2,MDG1013,MDG1021,NA,NA,NA,Secondary forest,126.6963882446289,180.6100311279297,182.27474975585937,0.11913177976995733,0
2,MDG1013,MDG1022,NA,NA,NA,Primary forest,235.96722412109375,427.1470947265625,519.3935546875,0.17725840744116467,0
2,MDG1013,MDG1022,NA,NA,NA,Secondary forest,214.25991821289062,293.11627197265625,293.131103515625,0.160951895003015,0
2,MDG1013,MDG1022,NA,NA,NA,Grassland,109.82649230957031,60.93088150024414,120.78469848632812,0.08250158128593879,0
2,MDG1013,MDG1023,NA,NA,NA,Primary forest,313.8168640136719,466.19818115234375,791.7855224609375,0.3140948573547812,0
2,MDG1013,MDG1023,NA,NA,NA,Secondary forest,39.669376373291016,4.467014312744141,4.467014312744141,0.03970451732249525,0
2,MDG1013,MDG1023,NA,NA,NA,Grassland,0.44574886560440063,0,0,4.461437303508652e-4,0
2,MDG1013,MDG1024,NA,NA,NA,Primary forest,299.2558288574219,355.587646484375,732.0098876953125,0.2744519528967252,0
2,MDG1013,MDG1024,NA,NA,NA,Secondary forest,3.7031381130218506,9.42261028289795,9.42261028289795,0.0033962028103030365,0
2,MDG1013,MDG1025,NA,NA,NA,Primary forest,411.763427734375,895.1998291015625,954.39208984375,0.29725617169167284,0
2,MDG1013,MDG1025,NA,NA,NA,Secondary forest,120.6229476928711,199.24574279785156,199.24574279785156,0.08707892259066316,0
2,MDG1013,MDG1025,NA,NA,NA,Grassland,12.724730491638184,22.489904403686523,22.489904403686523,0.009186111288622567,0
2,MDG1013,MDG1026,NA,NA,NA,Primary forest,119.5821533203125,211.8848876953125,215.61465454101562,0.21579379000545723,0
2,MDG1013,MDG1027,NA,NA,NA,Primary forest,730.52899169921875,971.12677001953125,2495.9091796875,0.18174555597531392,0
2,MDG1013,MDG1027,NA,NA,NA,Secondary forest,131.01170349121094,166.6296844482422,283.39178466796875,0.03259390819644122,0
2,MDG1013,MDG1027,NA,NA,NA,Grassland,0.16471633315086365,0.5676808953285217,0.5676808953285217,4.097915604565699e-5,0
2,MDG1013,MDG1028,NA,NA,NA,Primary forest,52.68019104003906,112.63094329833984,179.6006622314453,0.24826522646914392,0
2,MDG1013,MDG1028,NA,NA,NA,Secondary forest,12.088911056518555,23.496171951293945,23.496171951293945,0.05697124824264288,0
2,MDG1013,MDG1029,NA,NA,NA,Primary forest,4538.4423828125,5066.94677734375,5228.896484375,0.8252031438852301,0
2,MDG1013,MDG1029,NA,NA,NA,Secondary forest,164.25665283203125,137.31430053710937,228.8761444091797,0.029865996940795985,0
2,MDG1013,MDG1029,NA,NA,NA,Grassland,44.53146743774414,39.41816329956055,40.08956527709961,0.0080969424819879645,0
2,MDG1013,MDG1030,NA,NA,NA,Primary forest,107.32579803466797,102.28330993652344,294.8773498535156,0.16459020739291683,0
2,MDG1013,MDG1030,NA,NA,NA,Secondary forest,75.4747314453125,186.13905334472656,186.13905334472656,0.11574478763713501,0
2,MDG1013,MDG1030,NA,NA,NA,Grassland,0.27444395422935486,0,0,4.2087539223096014e-4,0
2,MDG1013,MDG1031,NA,NA,NA,Primary forest,2838.184326171875,4090.150146484375,5844.3291015625,0.3206827481588183,0
2,MDG1013,MDG1031,NA,NA,NA,Secondary forest,662.4002685546875,881.0281982421875,1689.5958251953125,0.07484374307280023,0
2,MDG1013,MDG1031,NA,NA,NA,Grassland,66.43608856201172,36.123348236083984,136.71458435058594,0.007506527063985473,0
2,MDG1013,MDG1032,NA,NA,NA,Primary forest,743.57086181640625,1215.35693359375,1478.4501953125,0.4407783905492373,0
2,MDG1013,MDG1032,NA,NA,NA,Secondary forest,44.87107849121094,61.53739929199219,69.08855438232422,0.026598946751692183,0
2,MDG1013,MDG1032,NA,NA,NA,Grassland,1.100653886795044,0,0,6.524522055479199e-4,0
2,MDG1013,MDG1033,NA,NA,NA,Primary forest,86.48645782470703,2.875993013381958,260.5207824707031,0.21297311088833384,0
2,MDG1013,MDG1033,NA,NA,NA,Secondary forest,17.345739364624023,105.04476928710937,116.3549575805664,0.042713925001179494,0
2,MDG1013,MDG1033,NA,NA,NA,Grassland,0.0011215045815333724,0,0,2.761707735664112e-6,0
2,MDG1013,MDG1034,NA,NA,NA,Primary forest,1361.9608154296875,2233.94482421875,3283.317138671875,0.2547072161867613,0
2,MDG1013,MDG1034,NA,NA,NA,Secondary forest,736.10760498046875,1062.2685546875,1480.1370849609375,0.13766322551601984,0
3,MDG1013,MDG1018,MDG1034,NA,NA,Primary forest,0.18265347182750702,0.21251648664474487,0.5641703009605408,0.2341320346378925,0
3,MDG1013,MDG1018,MDG1034,NA,NA,Secondary forest,0.11975418776273727,0.21595627069473267,0.21595627069473267,0.15350538567247432,0
2,MDG1013,MDG1035,NA,NA,NA,Primary forest,271.34503173828125,477.8426513671875,549.0228271484375,0.18166002738134218,0
2,MDG1013,MDG1035,NA,NA,NA,Secondary forest,308.8528137207031,430.4726867675781,855.97406005859375,0.20677073111632752,0
2,MDG1013,MDG1035,NA,NA,NA,Grassland,1.572046160697937,0,0,0.0010524532060442067,0
3,MDG1013,MDG1034,MDG1035,NA,NA,Primary forest,0.2568683922290802,0.21567273139953613,0.49479585886001587,0.11028005586303173,0
3,MDG1013,MDG1034,MDG1035,NA,NA,Secondary forest,0.909466564655304,0.0757843554019928,1.4252691268920898,0.3904568510177015,0
2,MDG1013,MDG1036,NA,NA,NA,Primary forest,368.6185607910156,514.53607177734375,596.31561279296875,0.5204852245561626,0
2,MDG1013,MDG1036,NA,NA,NA,Secondary forest,67.50642395019531,98.38456726074219,111.9054183959961,0.09531830451864023,0
2,MDG1013,MDG1037,NA,NA,NA,Primary forest,294.541015625,509.54425048828125,510.1251525878906,0.42435648587254265,0
2,MDG1013,MDG1037,NA,NA,NA,Secondary forest,9.189523696899414,1.537338137626648,1.537338137626648,0.01323969761760983,0
2,MDG1013,MDG1038,NA,NA,NA,Primary forest,117.58116912841797,197.94873046875,197.94873046875,0.3752610572420608,0
2,MDG1013,MDG1038,NA,NA,NA,Secondary forest,56.90108871459961,91.03319549560547,104.19792938232422,0.18160019046880047,0
2,MDG1013,MDG1038,NA,NA,NA,Grassland,0.02791862189769745,0,0.08436795324087143,8.910246128467168e-5,0
2,MDG1013,MDG1039,NA,NA,NA,Primary forest,704.01617431640625,1319.8363037109375,1412.9100341796875,0.23398076281965474,0
2,MDG1013,MDG1039,NA,NA,NA,Secondary forest,374.3927917480469,691.74481201171875,1082.3441162109375,0.12442996937172317,0
2,MDG1013,MDG1039,NA,NA,NA,Grassland,0.0023996527306735516,0,0.008356977254152298,7.975279502213855e-7,0
2,MDG1013,MDG1040,NA,NA,NA,Primary forest,243.31016540527344,431.3367919921875,569.95330810546875,0.3046800347895269,0
2,MDG1013,MDG1040,NA,NA,NA,Secondary forest,65.55059051513672,182.3123016357422,182.3123016357422,0.08208434762830102,0
2,MDG1013,MDG1040,NA,NA,NA,Grassland,6.168718338012695,0,0,0.007724647733899264,0
2,MDG1013,MDG1041,NA,NA,NA,Primary forest,100.21891021728516,178.66683959960937,296.7725830078125,0.22759418544478768,0
2,MDG1013,MDG1041,NA,NA,NA,Secondary forest,35.946258544921875,73.92364501953125,73.92364501953125,0.08163289159283031,0
2,MDG1013,MDG1041,NA,NA,NA,Grassland,23.112028121948242,34.59531784057617,34.59531784057617,0.052486733321957385,0
2,MDG1013,MDG1042,NA,NA,NA,Primary forest,4053.001220703125,6280.15869140625,8788.65625,0.39506201079686704,0
2,MDG1013,MDG1042,NA,NA,NA,Secondary forest,430.40447998046875,412.4993896484375,670.0811767578125,0.04195322183682085,0
3,MDG1013,MDG1030,MDG1043,NA,NA,Primary forest,0.6606691479682922,0.36187925934791565,2.400155782699585,0.2752257704022945,0
3,MDG1013,MDG1029,MDG1043,NA,NA,Primary forest,1.904418706893921,2.5971367359161377,2.5971367359161377,0.649861095698833,0
3,MDG1013,MDG1029,MDG1043,NA,NA,Secondary forest,0.24560368061065674,0.33360448479652405,0.33360448479652405,0.08380944611157826,0
2,MDG1013,MDG1043,NA,NA,NA,Primary forest,1821.9556884765625,2176.06689453125,2692.114501953125,0.5221041519990934,0
2,MDG1013,MDG1043,NA,NA,NA,Secondary forest,326.6766357421875,387.2939758300781,387.9228820800781,0.09361326895096198,0
2,MDG1013,MDG1043,NA,NA,NA,Grassland,11.818394660949707,0,0,0.003386708557991989,0
2,MDG1013,MDG1044,NA,NA,NA,Primary forest,420.27001953125,924.17523193359375,958.16168212890625,0.1633421166018846,0
2,MDG1013,MDG1044,NA,NA,NA,Secondary forest,329.5390319824219,421.3803405761719,850.2998046875,0.12807861728272169,0
2,MDG1013,MDG1044,NA,NA,NA,Grassland,78.08183288574219,203.15780639648437,218.26637268066406,0.030347279746333215,0
2,MDG1013,MDG1045,NA,NA,NA,Primary forest,190.16482543945313,359.1737365722656,545.854248046875,0.15110490673773874,0
2,MDG1013,MDG1045,NA,NA,NA,Secondary forest,60.93422317504883,94.31963348388672,235.18927001953125,0.048418313369597836,0
2,MDG1013,MDG1046,NA,NA,NA,Primary forest,59.254783630371094,92.9819107055664,92.9819107055664,0.1475860279289568,0
2,MDG1013,MDG1046,NA,NA,NA,Secondary forest,200.9352264404297,289.8512268066406,289.8512268066406,0.5004698376140673,0
2,MDG1013,MDG1046,NA,NA,NA,Grassland,0.9180325269699097,0,2.3709089756011963,0.002286545758233551,0
2,MDG1013,MDG1047,NA,NA,NA,Primary forest,401.1301574707031,693.63348388671875,1644.219970703125,0.1632377653322362,0
2,MDG1013,MDG1047,NA,NA,NA,Secondary forest,148.73509216308594,121.74807739257812,330.3885803222656,0.06052694772259698,0
2,MDG1012,MDG1049,NA,NA,NA,Primary forest,7.521851062774658,0,12.989956855773926,0.02165344826449457,0
2,MDG1012,MDG1049,NA,NA,NA,Secondary forest,35.02603530883789,82.59039306640625,221.33218383789063,0.10083082437297161,0
2,MDG1012,MDG1051,NA,NA,NA,Primary forest,16.3426456451416,0.05700387805700302,29.997356414794922,0.06572425780376402,0
2,MDG1012,MDG1052,NA,NA,NA,Primary forest,4.3681206703186035,0,0.7850461602210999,0.056839237514022783,0
2,MDG1012,MDG1053,NA,NA,NA,Primary forest,36.17076110839844,0,303.7674560546875,0.08694709975043034,0
2,MDG1012,MDG1053,NA,NA,NA,Secondary forest,1.647831678390503,0,0,0.003961049779504681,0
2,MDG1012,MDG1054,NA,NA,NA,Primary forest,11.229811668395996,0,74.099517822265625,0.03213105482440818,0
2,MDG1012,MDG1054,NA,NA,NA,Secondary forest,4.880896091461182,0,0.6070290803909302,0.013965357971972056,0
2,MDG1012,MDG1055,NA,NA,NA,Primary forest,7.629451751708984,0,0,0.002797865961581341,0
2,MDG1012,MDG1055,NA,NA,NA,Secondary forest,30.10536766052246,0,350.8003845214844,0.011040214445212257,0
2,MDG1012,MDG1057,NA,NA,NA,Primary forest,67.0402603149414,125.73590850830078,246.46263122558594,0.041720566046191336,0
2,MDG1012,MDG1057,NA,NA,NA,Secondary forest,8.9851531982421875,0,6.367722034454346,0.005591650087296326,0
2,MDG1012,MDG1057,NA,NA,NA,Grassland,8.702136256033555e-5,0,0,5.4155226830449614e-8,0
2,MDG1012,MDG1058,NA,NA,NA,Primary forest,118.53954315185547,286.8027038574219,794.96856689453125,0.023105286062334834,0
2,MDG1012,MDG1058,NA,NA,NA,Secondary forest,28.72667121887207,0,94.2085189819336,0.005599295715864168,0
2,MDG1012,MDG1058,NA,NA,NA,Grassland,0.3472001254558563,0,1.1411257982254028,6.76749547554717e-5,0
2,MDG1012,MDG1059,NA,NA,NA,Primary forest,75.80931091308594,136.68272399902344,349.6231689453125,0.028941847796159468,0
2,MDG1012,MDG1059,NA,NA,NA,Secondary forest,180.982666015625,51.66733169555664,1020.1810913085937,0.06909405600022703,0
2,MDG1012,MDG1059,NA,NA,NA,Grassland,0.6273670196533203,0,0,2.3951095949089224e-4,0
2,MDG1012,MDG1060,NA,NA,NA,Primary forest,496.5785827636719,735.01983642578125,2877.547607421875,0.0926942741895838,0
2,MDG1012,MDG1060,NA,NA,NA,Secondary forest,136.00241088867187,214.5658721923828,552.68804931640625,0.025387008628518826,0
2,MDG1012,MDG1060,NA,NA,NA,Grassland,4.405545234680176,0,24.7534122467041,8.223649430575754e-4,0
2,MDG1012,MDG1061,NA,NA,NA,Primary forest,53.016231536865234,0,67.761505126953125,0.03453675697987691,0
2,MDG1012,MDG1061,NA,NA,NA,Secondary forest,0.6333333849906921,0,10.147066116333008,4.1257706499671907e-4,0
2,MDG1012,MDG1062,NA,NA,NA,Primary forest,1.7538973093032837,0,0,0.008298378758518164,0
2,MDG1012,MDG1062,NA,NA,NA,Secondary forest,11.066974639892578,0,97.560028076171875,0.0523622145866826,0
2,MDG1012,MDG1063,NA,NA,NA,Primary forest,15.742807388305664,18.469083786010742,100.07240295410156,0.04801304665132153,0
2,MDG1012,MDG1063,NA,NA,NA,Secondary forest,0.011505808681249619,0,0,3.509087771628221e-5,0
2,MDG1012,MDG1064,NA,NA,NA,Primary forest,46.53133773803711,22.4998836517334,270.6968994140625,0.06735169169705622,0
2,MDG1012,MDG1064,NA,NA,NA,Secondary forest,58.31353759765625,242.75071716308594,242.75071716308594,0.0844058133070068,0
2,MDG1012,MDG1064,NA,NA,NA,Grassland,2.616299867630005,0,11.02805233001709,0.0037869580080355215,0
3,MDG1012,MDG1064,MDG1065,NA,NA,Secondary forest,0.3322817385196686,0.7345393300056458,0.7345393300056458,0.11622396133489282,0
2,MDG1012,MDG1065,NA,NA,NA,Primary forest,23.896549224853516,48.455135345458984,51.9193229675293,0.03080355181583459,0
2,MDG1012,MDG1065,NA,NA,NA,Secondary forest,89.52059173583984,116.75590515136719,371.598388671875,0.11539541379686465,0
2,MDG1012,MDG1066,NA,NA,NA,Primary forest,35.17440414428711,37.22910690307617,358.5190124511719,0.0630188007886928,0
2,MDG1012,MDG1066,NA,NA,NA,Secondary forest,16.692626953125,22.127702713012695,63.340553283691406,0.02990667100667296,0
2,MDG1012,MDG1067,NA,NA,NA,Primary forest,6.745491027832031,54.8934440612793,78.22471618652344,0.05073631358368823,0
2,MDG1012,MDG1067,NA,NA,NA,Secondary forest,4.411443710327148,2.005864143371582,2.005864143371582,0.03318074110846191,0
3,MDG1012,MDG1066,MDG1067,NA,NA,Primary forest,0.049894317984580994,0.310927152633667,0.6645672917366028,0.05779388807427863,0
3,MDG1012,MDG1066,MDG1067,NA,NA,Secondary forest,0.03157337009906769,0,0,0.03657225694912197,0
2,MDG1066,MDG1067,NA,NA,NA,Primary forest,0.045509401708841324,0.21185943484306335,0.33599355816841125,0.07889725461357308,0
2,MDG1066,MDG1067,NA,NA,NA,Secondary forest,0.038257382810115814,0,0,0.06632481111770455,0
2,MDG1012,MDG1068,NA,NA,NA,Primary forest,68.69139099121094,141.4827423095703,641.51226806640625,0.030402788023949787,0
2,MDG1012,MDG1068,NA,NA,NA,Secondary forest,57.74340057373047,0,198.973388671875,0.025557210912351035,0
2,MDG1012,MDG1068,NA,NA,NA,Grassland,4.5055999755859375,26.452552795410156,26.452552795410156,0.0019941771305225066,0
2,MDG1012,MDG1069,NA,NA,NA,Primary forest,70.971527099609375,66.817596435546875,510.2954406738281,0.04587887625732298,0
2,MDG1012,MDG1069,NA,NA,NA,Secondary forest,1.2854474782943726,0,14.874611854553223,8.309654336334547e-4,0
2,MDG1012,MDG1070,NA,NA,NA,Primary forest,48.664939880371094,1.2493045330047607,472.01324462890625,0.08464117909202029,0
2,MEX1004,MEX1018,NA,NA,NA,Secondary forest,0.028558319434523582,0,0,1.2770592473972507e-4,0
2,PER1001,PER1004,NA,NA,NA,Primary forest,10.079812049865723,17.277658462524414,34.1401481628418,0.08824194387098658,0
2,PER1001,PER1004,NA,NA,NA,Secondary forest,12.25624942779541,36.071876525878906,56.001461029052734,0.10729518256153805,0
2,PER1003,PER1005,NA,NA,NA,Secondary forest,0.4090336561203003,1.5364773273468018,1.5364773273468018,0.266216006527959,0
2,PER1001,PER1005,NA,NA,NA,Primary forest,5.0596923828125,6.159976959228516,6.5023088455200195,0.07788037173822639,0
2,PER1001,PER1005,NA,NA,NA,Secondary forest,12.19904899597168,8.42042064666748,28.8074893951416,0.1877715874361129,0
2,PER1002,PER1005,NA,NA,NA,Secondary forest,0.09575115889310837,0.12000060826539993,0.12000060826539993,0.04350860710529718,0
2,PER1005,PER1006,NA,NA,NA,Secondary forest,0.1406712830066681,0,0.8978437781333923,0.03558573004117267,0
2,PER1002,PER1006,NA,NA,NA,Secondary forest,0.9245942234992981,1.8067089319229126,1.98406982421875,0.019522596086792326,0
3,PER1001,PER1005,PER1007,NA,NA,Secondary forest,0.16946358978748322,0,0.29202231764793396,0.12010183688423332,0
2,PER1004,PER1007,NA,NA,NA,Primary forest,13.60732650756836,32.02736282348633,32.02736282348633,0.03891837569463732,0
2,PER1004,PER1007,NA,NA,NA,Secondary forest,73.63525390625,82.19682312011719,316.62200927734375,0.21060452060877036,0
2,PER1005,PER1007,NA,NA,NA,Primary forest,120.13096618652344,293.5340576171875,301.3741149902344,0.02085368053278038,0
2,PER1005,PER1007,NA,NA,NA,Secondary forest,911.52337646484375,1221.0198974609375,2872.379150390625,0.1582324515849235,0
2,PER1002,PER1007,NA,NA,NA,Primary forest,0.227340966463089,0.8371952176094055,0.8371952176094055,0.014095761962130129,0
2,PER1002,PER1007,NA,NA,NA,Secondary forest,2.083465814590454,0.9046890139579773,5.835482597351074,0.12918058120189602,0
3,PER1002,PER1005,PER1007,NA,NA,Secondary forest,0.6996898055076599,3.144080877304077,4.351051330566406,0.046916939981329585,0
2,PER1005,PER1008,NA,NA,NA,Primary forest,227.8798065185547,274.8263854980469,402.3766784667969,0.07348160484214411,0
2,PER1005,PER1008,NA,NA,NA,Secondary forest,592.673583984375,395.33514404296875,1143.6092529296875,0.1911121777925993,0
2,PER1005,PER1008,NA,NA,NA,Grassland,5.886010646820068,0,1.0912635326385498,0.001897989624679924,0
2,PER1003,PER1009,NA,NA,NA,Primary forest,2.3522512912750244,0.3562077581882477,9.66549301147461,0.009719874574190561,0
2,PER1003,PER1009,NA,NA,NA,Secondary forest,14.860879898071289,23.142953872680664,64.48469543457031,0.06140750744069809,0
2,PER1003,PER1009,NA,NA,NA,Grassland,0.5887815952301025,0,0.1389598548412323,0.002432938724895492,0
3,PER1003,PER1005,PER1009,NA,NA,Secondary forest,0.1967368870973587,0,0,0.1280445191398349,0
2,PER1004,PER1009,NA,NA,NA,Primary forest,920.1832275390625,1523.097412109375,1854.96435546875,0.36624523310894613,0
2,PER1004,PER1009,NA,NA,NA,Secondary forest,137.66529846191406,297.54461669921875,487.53125,0.05479263022543629,0
2,CRI1006,CRI1007,NA,NA,NA,Secondary forest,0.0023616249673068523,0,0.007666941732168198,0.00414020770712158,0
3,CRI1001,CRI1006,CRI1010,NA,NA,Secondary forest,76.29998779296875,56.970703125,56.970703125,0.5553044710208965,0
3,CRI1001,CRI1006,CRI1010,NA,NA,Grassland,51.25511169433594,30.190961837768555,30.190961837768555,0.3730301079964662,0
2,CRI1002,CRI1010,NA,NA,NA,Primary forest,0.9570845365524292,0.5865784287452698,0.5865784287452698,0.059333403308636005,0
3,CRI1002,CRI1006,CRI1010,NA,NA,Primary forest,29.38389015197754,17.78152084350586,17.78152084350586,0.7889280208852139,0
3,CRI1002,CRI1006,CRI1010,NA,NA,Secondary forest,16.28083038330078,8.385894775390625,8.385894775390625,0.43712398958178494,0
3,CRI1004,CRI1006,CRI1010,NA,NA,Secondary forest,11.267239570617676,15.683759689331055,15.683759689331055,0.5627102928523597,0
2,CRI1004,CRI1010,NA,NA,NA,Secondary forest,17.264463424682617,24.30521011352539,24.30521011352539,0.3797800218968295,0
2,IDN1013,IDN1033,NA,NA,NA,Primary forest,1065.9671630859375,933.2972412109375,950.20806884765625,0.5572264444471783,0
2,IDN1013,IDN1033,NA,NA,NA,Secondary forest,2.9177968502044678,2.2427146434783936,2.2427146434783936,0.0015252567065497259,0
2,IDN1013,IDN1035,NA,NA,NA,Primary forest,52.273921966552734,63.0646858215332,71.440765380859375,0.2518325455480781,0
2,IDN1013,IDN1035,NA,NA,NA,Secondary forest,1.848387360572815,4.093752384185791,4.093752384185791,0.008904709588650788,0
2,IDN1015,IDN1036,NA,NA,NA,Primary forest,11.989859580993652,12.322118759155273,14.074121475219727,0.3499719540981715,0
2,IDN1015,IDN1036,NA,NA,NA,Secondary forest,0.2922297716140747,0.0995137020945549,0.41219446063041687,0.008529893409224092,0
2,IDN1014,IDN1036,NA,NA,NA,Primary forest,4.736517429351807,6.407378673553467,6.591834545135498,0.112203242641293,0
2,IDN1014,IDN1036,NA,NA,NA,Secondary forest,3.464172840118408,4.85740852355957,4.85740852355957,0.08206270356411956,0
2,IDN1014,IDN1036,NA,NA,NA,Grassland,3.455406665802002,2.232149839401245,4.325605869293213,0.08185504188050273,0
2,IDN1014,IDN1036,NA,NA,NA,Wetlands,1.8697352409362793,0.8737635016441345,2.779289722442627,0.04429211124901521,0
2,IDN1014,IDN1036,NA,NA,NA,Mangroves,1.452274203300476,2.4465456008911133,2.4465456008911133,0.03440288719404407,1.452274203300476
2,IDN1014,IDN1036,NA,NA,NA,Salt marsh,3.3475069999694824,6.623999118804932,6.623999118804932,0.0792990094015982,3.3475069999694824
2,IDN1014,IDN1036,NA,NA,NA,Seagrass,1.2433969974517822,1.9394755363464355,1.9394755363464355,0.029454800301163445,1.2433969974517822
2,IDN1011,IDN1037,NA,NA,NA,Primary forest,304.7341613769531,211.0963592529297,246.80850219726562,0.41723356601864164,0
2,IDN1011,IDN1037,NA,NA,NA,Secondary forest,90.48066711425781,95.09490966796875,128.96600341796875,0.1238836211379961,0
2,IDN1011,IDN1037,NA,NA,NA,Grassland,2.470343589782715,3.388843297958374,3.388843297958374,0.0033823259610902506,0
2,IDN1012,IDN1038,NA,NA,NA,Primary forest,520.77838134765625,332.4468994140625,334.1427307128906,0.11834436245984652,0
2,IDN1012,IDN1038,NA,NA,NA,Secondary forest,52.38872146606445,52.352176666259766,52.352176666259766,0.011905082975879134,0
2,IDN1012,IDN1038,NA,NA,NA,Grassland,0.80561065673828125,0,9.994540214538574,1.8307111619309777e-4,0
2,IDN1011,IDN1040,NA,NA,NA,Primary forest,148.70787048339844,112.48238372802734,155.3935546875,0.3677553835157069,0
2,IDN1011,IDN1040,NA,NA,NA,Secondary forest,24.266096115112305,21.361177444458008,21.361177444458008,0.060010189469012626,0
2,IDN1030,IDN1041,NA,NA,NA,Primary forest,42.02239227294922,36.70782470703125,44.548789978027344,0.3251813692570916,0
2,IDN1030,IDN1041,NA,NA,NA,Secondary forest,13.729706764221191,5.224850654602051,14.609269142150879,0.10624442359417492,0
2,IDN1028,IDN1041,NA,NA,NA,Primary forest,0.9042539596557617,0.9874717593193054,0.9874717593193054,0.5464966434803923,0
2,IDN1028,IDN1041,NA,NA,NA,Secondary forest,4.956945776939392e-4,5.80786494538188e-4,5.80786494538188e-4,2.9957891807772105e-4,0
2,IDN1030,IDN1042,NA,NA,NA,Primary forest,17.288599014282227,27.139423370361328,29.4238338470459,0.39053596678110597,0
2,IDN1030,IDN1042,NA,NA,NA,Secondary forest,0.7925485372543335,0,3.6779165267944336,0.01790305327585405,0
2,IDN1028,IDN1042,NA,NA,NA,Primary forest,409.7599182128906,234.62225341796875,244.33473205566406,0.7103959080767078,0
2,IDN1028,IDN1042,NA,NA,NA,Secondary forest,464.39337158203125,226.12454223632812,226.12454223632812,0.8051132779131902,0
2,IDN1029,IDN1042,NA,NA,NA,Primary forest,35.371734619140625,55.46104049682617,66.8377914428711,0.16858386578505574,0
2,IDN1029,IDN1042,NA,NA,NA,Secondary forest,14.656045913696289,17.339941024780273,18.685638427734375,0.0698516175092297,0
2,IDN1022,IDN1045,NA,NA,NA,Primary forest,1217.314208984375,910.8011474609375,910.8011474609375,1.336529061700528,0
2,IDN1022,IDN1047,NA,NA,NA,Primary forest,8.385035514831543,5.134666919708252,12.156381607055664,0.20656403272531548,0
2,IDN1022,IDN1047,NA,NA,NA,Secondary forest,1.5117312669754028,1.8354988098144531,1.9813439846038818,0.037241262288161374,0
2,TLS1004,TLS1050,NA,NA,NA,Secondary forest,3.6646769046783447,0,0,0.011951535349862498,0
2,TLS1003,TLS1050,NA,NA,NA,Secondary forest,116.08415985107422,156.7173614501953,234.3109588623047,0.12105091761873983,0
2,TLS1002,TLS1050,NA,NA,NA,Primary forest,21.508066177368164,46.428916931152344,46.428916931152344,0.045317672128183405,0
2,TLS1002,TLS1050,NA,NA,NA,Secondary forest,108.47093963623047,217.96295166015625,217.99049377441406,0.2285491609209922,0
2,TLS1001,TLS1059,NA,NA,NA,Primary forest,2.044699649559334e-4,0,0.0018728761933743954,3.089016851074311e-8,0
2,TLS1001,TLS1059,NA,NA,NA,Secondary forest,52.87288284301758,0,546.05859375,0.007987736785799242,0
2,TLS1001,TLS1059,NA,NA,NA,Grassland,13.320290565490723,0,111.81588745117187,0.002012354334137768,0
2,TLS1001,TLS1060,NA,NA,NA,Primary forest,12.783472061157227,0,98.229949951171875,0.002709421298124075,0
2,TLS1001,TLS1060,NA,NA,NA,Secondary forest,23.263656616210938,85.4326171875,281.8917236328125,0.004930667224574125,0
2,IDN1005,IDN1060,NA,NA,NA,Primary forest,1.1384482383728027,0.7866999506950378,1.0231374502182007,0.7038611586329047,0
